"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-02-05",35,40679,43195,37159,953,6606,64,18720,0,10,3134,1194,94,86,-450,-531,-411,1397,127,229,-514
"2025-02-05",36,41580,44066,37955,950,6606,0,18720,0,5,3169,1178,75,102,-451,-531,-385,1397,124,198,-514
"2025-02-05",37,41638,43960,37988,935,6606,0,18720,0,5,2977,1005,24,327,-450,-531,-222,1397,79,458,-514
"2025-02-05",38,41287,43601,37674,920,6606,0,18720,0,9,2930,985,25,357,-450,-531,-210,1397,76,483,-514
"2025-02-05",39,40766,42871,37217,923,6606,0,18720,0,10,2837,643,365,603,-450,-531,38,1397,104,499,-514
"2025-02-05",40,39817,41925,36280,925,6606,0,18720,0,13,2777,608,391,636,-450,-531,56,1397,106,504,-514
"2025-02-05",41,38820,40995,35435,957,6606,0,18720,0,18,2858,242,61,733,-451,-531,-61,1397,55,679,-514
"2025-02-05",42,37873,40056,34554,989,6606,0,18720,0,17,2737,208,30,739,-451,-531,-70,1397,49,695,-514
"2025-02-05",43,36014,38490,32918,992,6606,0,18720,0,14,2461,9,20,315,-451,-531,-366,1398,2,685,-514
"2025-02-05",44,34326,36829,31391,994,6606,0,18720,0,14,2419,-6,18,281,-451,-531,-387,1397,0,681,-514
"2025-02-05",45,32336,35019,29524,1019,6606,0,18720,0,13,2529,-121,-3,234,-451,-510,-471,1398,0,647,-514
"2025-02-05",46,30794,33291,28102,1044,6606,0,18720,0,15,2653,-131,-4,230,-381,-376,-476,1398,0,644,-514
"2025-02-05",47,28911,31072,26381,1022,6606,0,18720,0,286,2843,-32,40,214,-326,-359,-44,1398,0,690,-514
"2025-02-05",48,27979,30243,25547,1000,6606,0,18720,0,308,2849,-17,46,213,-312,-500,-13,1398,0,695,-514
"2025-02-06",1,27862,30580,25480,1011,6606,0,18720,0,782,2802,421,102,440,-312,-510,166,1398,0,695,-514
"2025-02-06",2,28446,31054,26110,1021,6606,0,18720,0,795,2803,478,109,457,-312,-387,179,1398,0,695,-514
"2025-02-06",3,28155,30901,25818,996,6606,0,18720,0,878,2596,771,227,471,-312,-442,257,1398,0,695,-514
"2025-02-06",4,27544,30370,25219,970,6606,0,18720,0,985,2459,795,241,472,-312,-415,262,1399,0,695,-514
"2025-02-06",5,27025,29993,24736,979,6606,0,18720,0,1233,2432,756,417,538,-312,-309,134,1398,0,695,-514
"2025-02-06",6,26967,30162,24691,987,6606,0,18720,0,1463,2410,753,430,525,-312,-306,125,1398,0,695,-514
"2025-02-06",7,26593,29888,24327,978,6606,0,18720,0,1467,2339,858,169,-88,-312,-296,-18,1398,0,655,-514
"2025-02-06",8,26045,29370,23803,968,6606,0,18720,0,1448,2342,829,142,-104,-312,-321,-29,1397,0,651,-511
"2025-02-06",9,25802,29480,23571,997,6606,0,18720,0,1374,2415,-343,-23,-104,-291,-176,-247,1397,-62,612,-458
"2025-02-06",10,25836,29676,23543,1025,6606,0,18720,0,1388,2377,-502,-44,-104,-235,-157,-263,1381,-71,596,-476
"2025-02-06",11,26353,30226,24047,1048,6606,0,18720,0,411,2561,-992,-370,-364,-93,-33,-242,1119,-293,-128,-347
"2025-02-06",12,27540,30947,25162,1070,6606,0,18720,0,20,2619,-1031,-403,-399,-1,0,-240,1057,-314,-200,-199
"2025-02-06",13,30241,33939,27670,1065,6606,0,18720,0,16,2749,-613,-583,-570,0,0,-391,686,-379,-424,-122
"2025-02-06",14,32934,36820,30070,1059,6606,0,18720,0,18,2879,-574,-597,-580,-42,0,-402,619,-376,-441,-256
"2025-02-06",15,35824,39132,32672,1067,6606,16,18720,0,5,2826,-230,-412,-871,-50,0,-571,429,164,-163,-406
"2025-02-06",16,37073,40439,33765,1074,6606,29,18720,0,5,2871,-171,-385,-875,-108,0,-582,404,209,-130,-510
"2025-02-06",17,39460,41291,35976,1061,6606,624,18720,0,4,2432,926,227,-318,-257,0,-143,458,89,260,-509
"2025-02-06",18,39350,41098,35824,1048,6606,1990,18720,0,6,2160,1063,285,-272,-294,-20,-110,472,80,300,-446
"2025-02-06",19,38890,40975,35371,969,6606,3482,18720,0,17,1890,868,274,387,-421,-140,-401,564,177,394,-506
"2025-02-06",20,38104,40238,34528,890,6606,4757,18720,0,19,1522,846,270,463,-451,-127,-423,589,184,404,-514
"2025-02-06",21,36968,38974,33427,851,6606,5728,18720,0,15,1540,46,144,372,-407,-10,-449,756,17,424,-525
"2025-02-06",22,35991,37891,32498,811,6606,6700,18720,0,14,1695,-12,132,369,-324,0,-451,782,2,428,-499
"2025-02-06",23,35059,37125,31626,823,6606,7276,18720,0,14,1686,-243,145,348,-175,0,-616,797,96,583,-418
"2025-02-06",24,34471,36585,31096,835,6606,7575,18720,0,14,1773,-254,147,344,-124,0,-628,808,103,593,-494
"2025-02-06",25,34168,35749,30707,846,6606,7604,18720,0,14,1664,279,217,137,-17,0,-510,953,103,231,-440
"2025-02-06",26,33931,35447,30521,857,6606,7423,18720,0,14,1731,362,229,136,0,0,-502,969,104,197,-400
"2025-02-06",27,33763,35291,30450,878,6606,7009,18720,0,14,1658,1260,572,626,0,0,-501,889,157,203,-413
"2025-02-06",28,33208,34680,30035,899,6606,6328,18720,0,14,1653,1342,604,665,0,0,-501,880,164,195,-357
"2025-02-06",29,33481,35301,30213,936,6606,5524,18720,0,14,1520,1269,581,321,0,0,-470,913,239,-412,-324
"2025-02-06",30,33762,35704,30623,973,6606,4618,18720,0,14,1921,1264,581,294,0,0,-452,905,249,-472,-404
"2025-02-06",31,34978,36845,31564,1034,6606,3386,18720,0,14,1597,1487,728,-83,-50,0,468,688,444,-675,-445
"2025-02-06",32,36361,38352,33056,1095,6606,2197,18720,0,14,1748,1508,742,-130,-200,0,552,667,464,-695,-352
"2025-02-06",33,38021,40709,34593,1299,6606,896,18720,0,11,1684,1823,769,-608,-351,0,158,842,636,-695,-423
"2025-02-06",34,39429,42226,36004,1502,6606,109,18720,0,12,1710,1779,762,-605,-448,-2,130,878,642,-673,-457
"2025-02-06",35,40380,41956,36888,1626,6606,0,18720,0,7,1743,315,157,-8,-450,-95,287,1028,71,251,-416
"2025-02-06",36,41026,42685,37455,1750,6606,0,18720,0,8,1760,128,101,0,-450,-127,299,1056,21,345,-474
"2025-02-06",37,41681,43352,37966,1797,6606,0,18720,0,8,1811,392,162,400,-450,-146,289,1138,24,253,-467
"2025-02-06",38,41611,43360,37894,1844,6606,0,18720,0,6,2156,413,167,471,-450,-222,288,1151,25,248,-471
"2025-02-06",39,41206,42783,37650,1922,6606,0,18720,0,5,2065,453,87,1004,-450,-92,444,1169,61,518,-430
"2025-02-06",40,40151,41607,36660,1999,6606,0,18720,0,10,1837,458,80,1047,-439,-5,455,1183,65,545,-402
"2025-02-06",41,38527,40166,35205,2072,6606,0,18720,0,10,1506,545,132,1067,-448,-80,800,1370,50,683,-501
"2025-02-06",42,36783,38269,33542,2145,6606,0,18720,0,11,1606,561,136,1068,-353,-8,825,1397,48,697,-514
"2025-02-06",43,34917,36296,31865,2145,6606,0,18720,0,9,1409,1221,84,1047,-256,0,519,1397,2,697,-514
"2025-02-06",44,33261,34670,30360,2144,6606,0,18720,0,9,1393,1280,82,1044,-286,0,496,1397,0,697,-514
"2025-02-06",45,31500,32905,28689,2120,6606,0,18720,0,8,1464,1411,175,1019,-283,0,594,1397,36,760,-514
"2025-02-06",46,29621,30997,26933,2096,6606,0,18720,0,19,1704,1427,193,1018,-243,0,600,1398,47,769,-514
"2025-02-06",47,27942,29171,25386,2032,6606,0,18720,0,21,1713,1908,761,1066,-157,0,914,1397,462,740,-451
"2025-02-06",48,27212,28376,24661,1967,6606,0,18720,0,193,1828,1949,817,1067,-39,0,937,1398,506,740,-332
"2025-02-07",1,26780,28692,24138,1953,6606,0,18720,0,770,1497,1769,977,1068,-127,0,764,1398,954,1027,-415
"2025-02-07",2,27631,29508,24911,1939,6606,0,18720,0,868,1328,1753,992,1068,-60,0,751,1398,994,1059,-349
"2025-02-07",3,27124,29385,24569,1940,6606,0,18720,0,1047,1039,1845,992,1064,-163,0,662,1398,994,1389,-451
"2025-02-07",4,26455,29076,23990,1941,6606,0,18720,0,1222,874,1852,991,1064,-285,0,656,1398,994,1419,-514
"2025-02-07",5,25802,28674,23473,2016,6606,0,18720,0,1420,543,1621,992,1057,-338,0,885,1398,994,1419,-514
"2025-02-07",6,25397,28307,23096,2091,6606,0,18720,0,1411,556,1602,990,1056,-338,-47,901,1398,994,1420,-514
"2025-02-07",7,25017,27908,22714,2183,6606,0,18720,0,1403,584,1556,869,1049,-338,-36,948,1398,965,1422,-514
"2025-02-07",8,24621,27600,22250,2275,6606,0,18720,0,1399,587,1558,853,1048,-338,-128,951,1398,952,1422,-514
"2025-02-07",9,24258,27128,21916,2385,6606,0,18720,0,1391,548,1921,591,1048,-338,-28,859,1398,369,1422,-513
"2025-02-07",10,24238,27126,21872,2495,6606,0,18720,0,1373,467,1944,563,1048,-350,-65,852,1398,318,1422,-500
"2025-02-07",11,24576,27258,22246,2571,6606,0,18720,0,1371,906,1243,343,1057,-304,-6,484,1397,280,1422,-401
"2025-02-07",12,25543,28145,23126,2647,6606,0,18720,0,1361,1004,1101,319,1058,-154,0,459,1397,272,1421,-487
"2025-02-07",13,27879,29930,25352,2768,6606,0,18720,0,490,1858,-384,27,1049,-38,-35,118,1397,-22,1339,-482
"2025-02-07",14,30267,32369,27583,2889,6606,0,18720,0,20,2438,-599,1,1048,-149,-179,93,1397,-48,1332,-507
"2025-02-07",15,33912,35679,30876,2959,6606,0,18720,0,20,2554,358,46,1063,-301,-330,198,1397,-2,1412,-514
"2025-02-07",16,35858,37957,32666,3029,6606,1,18720,0,72,3005,474,57,1060,-433,-480,205,1397,7,1420,-514
"2025-02-07",17,37199,39312,33871,3096,6606,76,18720,0,19,3195,939,517,770,-451,-529,571,1397,400,1420,-514
"2025-02-07",18,37565,39672,34296,3163,6606,391,18720,0,13,3311,991,565,765,-451,-529,597,1397,443,1421,-514
"2025-02-07",19,38721,40829,35502,3217,6606,780,18720,0,13,3085,1840,866,1024,-451,-530,952,1397,949,1420,-514
"2025-02-07",20,38495,40601,35269,3270,6606,1181,18720,0,11,2611,1914,887,1061,-451,-530,977,1397,991,1420,-514
"2025-02-07",21,38118,40219,34844,3422,6606,1197,18720,0,7,2316,1619,388,1060,-451,-529,689,1398,797,1421,-514
"2025-02-07",22,37946,40051,34615,3574,6606,1423,18720,0,11,2539,1591,341,1059,-451,-530,666,1397,780,1420,-513
"2025-02-07",23,38087,40193,34792,3751,6606,1606,18720,0,11,3212,1415,384,1061,-451,-530,113,1397,831,1420,-514
"2025-02-07",24,38257,40363,35123,3928,6606,1539,18720,0,11,3478,1398,387,1060,-451,-530,71,1397,837,1420,-514
"2025-02-07",25,38181,40288,35283,3945,6606,1441,18720,0,11,3579,1161,374,1059,-451,-531,65,1397,926,1420,-514
"2025-02-07",26,38152,40258,35306,3962,6606,1297,18720,0,11,3626,1137,372,1058,-451,-530,65,1397,931,1420,-514
"2025-02-07",27,37870,39976,35259,3946,6606,1383,18720,0,11,4034,537,279,1059,-451,-530,286,1397,745,1420,-514
"2025-02-07",28,37629,39734,34931,3930,6606,1207,18720,0,11,3723,486,270,1058,-450,-530,302,1397,726,1420,-514
"2025-02-07",29,37538,39644,34801,3898,6606,909,18720,0,11,3530,375,277,943,-451,-530,582,1397,607,1420,-514
"2025-02-07",30,37385,39491,34533,3865,6606,726,18720,0,11,3247,373,280,934,-451,-530,602,1397,596,1420,-514
"2025-02-07",31,37680,39786,34771,3745,6606,481,18720,0,11,3090,863,401,1039,-451,-530,798,1397,597,1420,-514
"2025-02-07",32,38223,40328,35239,3625,6606,314,18720,0,11,3304,908,413,1047,-451,-529,812,1397,602,1420,-514
"2025-02-07",33,38916,41025,35846,3562,6606,94,18720,0,15,3185,1083,431,859,-451,-529,915,1397,878,1420,-514
"2025-02-07",34,39635,41749,36511,3499,6606,9,18720,0,19,3141,1099,438,844,-451,-530,923,1397,902,1420,-514
"2025-02-07",35,40741,42851,37395,3532,6606,0,18720,0,15,3116,1159,739,892,-451,-530,985,1397,944,1422,-514
"2025-02-07",36,41171,43276,37807,3564,6606,0,18720,0,10,3030,1163,765,911,-450,-531,989,1397,946,1424,-514
"2025-02-07",37,40618,42723,37346,3550,6606,0,18720,0,10,2946,1105,609,831,-450,-531,852,1397,895,1424,-514
"2025-02-07",38,40007,42116,36644,3535,6606,0,18720,0,14,2677,1107,599,830,-450,-531,842,1397,890,1424,-514
"2025-02-07",39,39097,41212,35810,3524,6606,0,18720,0,20,2719,1616,852,1039,-450,-531,449,1397,879,1422,-514
"2025-02-07",40,38297,40407,35025,3513,6606,0,18720,0,15,3131,1662,875,1056,-450,-531,421,1397,865,1420,-514
"2025-02-07",41,37077,39187,33959,3364,6606,0,18720,0,15,3006,1879,897,1057,-450,-531,175,1397,71,1420,-514
"2025-02-07",42,35811,37890,32851,3215,6606,0,18720,0,15,3011,1887,896,1057,-444,-506,158,1397,0,1420,-514
"2025-02-07",43,33767,35806,31009,3150,6606,0,18720,0,15,3161,1117,751,1055,-350,-369,-191,1397,0,1420,-514
"2025-02-07",44,32343,34275,29748,3084,6606,0,18720,0,15,3103,1051,739,1055,-370,-217,-216,1397,0,1420,-514
"2025-02-07",45,30879,32788,28350,3014,6606,0,18720,0,15,3107,1088,823,1056,-450,-131,-199,1397,0,1420,-514
"2025-02-07",46,29312,31342,26841,2944,6606,0,18720,0,18,3420,1099,833,1056,-451,-264,-183,1397,0,1420,-514
"2025-02-07",47,28186,30274,25682,2817,6606,0,18720,0,212,3344,1741,964,1053,-451,-311,724,1397,0,1420,-514
"2025-02-07",48,27013,29365,24643,2689,6606,0,18720,0,520,3384,1795,976,1053,-413,-305,806,1397,0,1420,-514
"2025-02-08",1,26861,29229,24524,2493,6606,0,18720,0,527,3312,1614,935,1052,-360,-367,903,1397,0,1420,-514
"2025-02-08",2,27611,29533,25314,2297,6606,0,18720,0,179,3373,1603,933,1052,-360,-269,909,1397,0,1420,-514
"2025-02-08",3,27257,29061,24993,2157,6606,0,18720,0,33,3347,1965,987,1056,-360,-297,993,1398,0,1420,-514
"2025-02-08",4,26537,28340,24371,2017,6606,0,18720,0,41,2960,1995,990,1056,-360,-285,999,1397,0,1419,-517
"2025-02-08",5,25774,28337,23663,1944,6606,0,18720,0,671,2995,1849,928,1046,-360,-418,999,1397,0,1420,-514
"2025-02-08",6,25210,28235,23140,1871,6606,0,18720,0,1092,2915,1838,923,1045,-360,-459,999,1397,0,1419,-514
"2025-02-08",7,24852,27945,22824,1826,6606,0,18720,0,1090,2929,1989,985,1045,-360,-529,999,1397,0,1420,-514
"2025-02-08",8,24256,27465,22179,1780,6606,0,18720,0,1223,2857,2002,991,1045,-360,-512,1000,1397,0,1420,-514
"2025-02-08",9,23970,27016,21940,1695,6606,0,18720,0,1176,2859,2002,991,1045,-360,-396,999,1397,0,1420,-514
"2025-02-08",10,23754,26721,21676,1610,6606,0,18720,0,1055,2691,2002,991,1044,-360,-438,999,1397,0,1420,-514
"2025-02-08",11,23986,26683,21828,1588,6606,0,18720,0,898,2808,1988,991,1044,-360,-325,922,1397,0,1422,-514
"2025-02-08",12,24320,26484,22163,1565,6606,0,18720,0,425,2652,1988,991,1044,-361,-268,916,1397,0,1423,-510
"2025-02-08",13,25640,27231,23374,1386,6606,0,18720,0,128,2705,2001,991,1039,-305,-124,994,1397,0,1423,-434
"2025-02-08",14,26843,28360,24502,1206,6606,0,18720,0,17,2227,2003,991,1038,-359,-19,999,1397,0,1423,-522
"2025-02-08",15,28652,30365,26107,1133,6606,0,18720,0,14,1468,2005,991,1033,-450,-135,624,1397,0,1421,-514
"2025-02-08",16,29566,31485,26913,1059,6606,1,18720,0,84,1258,2005,991,1034,-452,-269,597,1395,15,1420,-514
"2025-02-08",17,31553,33542,28732,973,6606,38,18720,0,13,1053,2001,992,1058,-452,-410,923,1352,915,1420,-514
"2025-02-08",18,33076,35114,30105,886,6606,175,18720,0,15,1225,2002,992,1060,-451,-438,946,1322,995,1420,-534
"2025-02-08",19,34659,36655,31540,798,6606,367,18720,0,15,1036,2001,992,1060,-451,-416,1014,951,995,1420,-514
"2025-02-08",20,35234,37315,32090,710,6606,545,18720,0,14,727,2002,991,1061,-452,-501,1019,873,995,1420,-514
"2025-02-08",21,35757,37865,32527,655,6606,734,18720,0,13,869,2002,965,1056,-451,-530,899,501,995,1422,-514
"2025-02-08",22,36250,38360,32954,599,6606,922,18720,0,14,758,2002,963,1057,-452,-530,890,423,995,1423,-514
"2025-02-08",23,36291,38398,33020,562,6606,926,18720,0,12,545,2002,989,1060,-451,-530,917,51,995,1423,-514
"2025-02-08",24,36720,38828,33371,524,6606,1001,18720,0,12,664,2002,992,1061,-451,-531,919,20,996,1423,-514
"2025-02-08",25,37169,39274,33811,522,6606,919,18720,0,9,689,2002,992,1058,-452,-530,1013,391,995,1423,-514
"2025-02-08",26,36921,39026,33592,519,6606,882,18720,0,9,602,2002,992,1057,-452,-530,1019,470,995,1423,-514
"2025-02-08",27,37067,39200,33776,526,6606,876,18720,0,13,638,2002,992,1056,-452,-530,1019,841,995,1423,-538
"2025-02-08",28,36781,38888,33453,532,6606,832,18720,0,11,483,2002,992,1056,-452,-530,1019,919,995,1422,-514
"2025-02-08",29,36718,38825,33452,522,6606,676,18720,0,12,402,2002,992,1056,-451,-530,1000,1290,995,1343,-514
"2025-02-08",30,36585,38693,33297,512,6606,518,18720,0,12,13,2002,992,1057,-452,-530,999,1348,995,1335,-514
"2025-02-08",31,36957,39056,33655,530,6606,371,18720,0,10,69,2002,992,1047,-452,-530,999,1391,995,1326,-507
"2025-02-08",32,37180,39282,33818,548,6606,221,18720,0,9,10,2002,991,1044,-451,-529,999,1397,995,1324,-513
"2025-02-08",33,37851,39941,34384,586,6606,70,18720,0,10,196,2002,992,1048,-452,-530,999,1397,995,1308,-498
"2025-02-08",34,38805,40906,35274,624,6606,14,18720,0,7,476,2002,992,1043,-451,-530,998,1397,995,1307,-513
"2025-02-08",35,39303,41400,35672,662,6606,0,18720,0,7,852,2005,992,757,-452,-530,476,1397,995,1411,-508
"2025-02-08",36,39935,42036,36267,699,6606,0,18720,0,7,998,2005,992,752,-451,-530,437,1397,995,1421,-513
"2025-02-08",37,39548,41651,35980,752,6606,0,18720,0,7,992,2005,992,658,-452,-530,262,1397,996,1421,-514
"2025-02-08",38,39194,41290,35613,805,6606,0,18720,0,7,890,2005,991,654,-451,-530,249,1397,996,1416,-508
"2025-02-08",39,38385,40476,34990,825,6606,0,18720,0,7,800,2005,960,800,-452,-519,459,1397,990,1081,-513
"2025-02-08",40,37405,39462,34032,844,6606,0,18720,0,13,640,2002,953,816,-451,-479,475,1397,986,1044,-514
"2025-02-08",41,36009,37998,32771,822,6606,0,18720,0,13,636,1628,664,801,-451,-412,741,1397,836,730,-513
"2025-02-08",42,34871,36817,31683,800,6606,0,18720,0,13,784,1598,638,800,-452,-367,761,1397,823,700,-514
"2025-02-08",43,33661,35447,30590,825,6606,0,18720,0,13,1145,1633,716,740,-442,-217,649,1397,789,700,-514
"2025-02-08",44,32430,34029,29478,849,6606,0,18720,0,13,1176,1633,722,737,-435,-79,641,1397,785,700,-472
"2025-02-08",45,30836,32209,28053,889,6606,0,18720,0,13,1031,1460,658,822,-309,0,792,1397,772,700,-451
"2025-02-08",46,29196,30480,26527,928,6606,0,18720,0,13,800,1447,654,831,-232,0,802,1397,774,700,-439
"2025-02-08",47,27670,29070,25112,927,6606,0,18720,0,13,374,1842,829,914,-259,-44,869,1397,977,700,-484
"2025-02-08",48,26958,28554,24497,926,6606,0,18720,0,13,87,1874,848,920,-394,-75,874,1397,993,700,-514
"2025-02-09",1,27033,28467,24548,912,6606,0,18720,0,12,152,1964,979,921,-319,-2,961,1397,867,700,-501
"2025-02-09",2,27430,28613,25043,898,6606,0,18720,0,13,455,1972,991,920,-169,0,967,1397,856,700,-401
"2025-02-09",3,27084,28366,24746,901,6606,0,18720,0,12,508,1981,945,910,-181,0,968,1398,879,700,-489
"2025-02-09",4,26542,27973,24246,903,6606,0,18720,0,12,353,1982,940,911,-305,0,968,1398,881,700,-514
"2025-02-09",5,26043,27436,23807,936,6606,0,18720,0,12,547,1997,863,916,-289,0,958,1397,885,700,-492
"2025-02-09",6,25440,26974,23266,968,6606,0,18720,0,66,405,1995,858,916,-330,-25,957,1398,881,700,-513
"2025-02-09",7,24684,26078,22544,1011,6606,0,18720,0,21,316,1815,956,874,-316,0,886,1398,650,700,-457
"2025-02-09",8,24263,25695,22117,1053,6606,0,18720,0,14,393,1798,955,871,-310,0,880,1397,625,700,-508
"2025-02-09",9,23557,24995,21430,1132,6606,0,18720,0,14,584,1600,359,904,-310,0,878,1397,327,700,-514
"2025-02-09",10,23306,24744,21190,1210,6606,0,18720,0,14,630,1575,302,907,-310,0,878,1397,300,700,-514
"2025-02-09",11,22949,24290,20833,1238,6606,0,18720,0,14,609,882,207,533,-259,-10,425,1397,256,700,-458
"2025-02-09",12,23284,24606,21111,1266,6606,0,18720,0,14,465,818,198,505,-237,-106,391,1397,250,700,-365
"2025-02-09",13,24107,25157,21928,1326,6606,0,18720,0,112,778,674,254,479,-102,-22,318,1397,199,700,-214
"2025-02-09",14,24399,25234,22318,1385,6606,0,18720,0,150,1149,666,261,478,-2,0,313,1398,193,700,-83
"2025-02-09",15,25416,26173,23201,1451,6606,0,18720,0,14,1209,1086,359,516,0,0,450,1397,78,700,-143
"2025-02-09",16,26234,26931,23944,1517,6606,7,18720,0,13,1200,1124,376,512,-12,0,459,1397,77,700,-72
"2025-02-09",17,27602,28546,25173,1551,6606,120,18720,0,11,726,1692,882,110,-115,-42,802,1397,664,700,-176
"2025-02-09",18,29265,30264,26643,1585,6606,458,18720,0,11,735,1740,930,102,-52,-3,826,1397,717,700,-333
"2025-02-09",19,30470,31685,27684,1635,6606,891,18720,0,11,564,1984,987,446,-143,0,904,1397,882,700,-461
"2025-02-09",20,30989,32212,28159,1684,6606,1432,18720,0,11,763,2004,992,502,-98,0,909,1397,899,700,-514
"2025-02-09",21,31571,32895,28638,1737,6606,1619,18720,0,11,555,2004,992,531,-199,0,770,1397,987,700,-514
"2025-02-09",22,31939,33217,28987,1789,6606,1818,18720,0,11,490,2004,992,533,-153,0,760,1397,995,700,-514
"2025-02-09",23,32255,33375,29256,1811,6606,1944,18720,0,11,540,2005,992,546,-46,0,322,1397,995,700,-463
"2025-02-09",24,32742,33794,29766,1832,6606,1757,18720,0,11,676,2006,992,547,0,0,293,1397,995,700,-441
"2025-02-09",25,33811,34864,30718,1854,6606,1735,18720,0,10,697,2003,992,637,0,0,922,1397,995,700,-443
"2025-02-09",26,34102,35118,30956,1876,6606,1550,18720,0,11,526,2002,992,645,0,0,971,1397,994,700,-405
"2025-02-09",27,34106,35212,30997,1903,6606,1410,18720,0,11,589,2003,992,501,0,0,1016,1397,995,700,-495
"2025-02-09",28,34272,35400,31172,1929,6606,1239,18720,0,11,566,2002,992,493,-8,0,1019,1397,995,700,-509
"2025-02-09",29,34473,35707,31370,2041,6606,878,18720,0,8,568,2002,992,261,-112,0,1001,1397,995,700,-514
"2025-02-09",30,34756,35969,31657,2152,6606,568,18720,0,6,484,2002,991,260,-97,0,999,1397,988,700,-510
"2025-02-09",31,35701,36739,32557,2215,6606,386,18720,0,6,446,1957,903,870,-2,0,995,1397,585,700,-430
"2025-02-09",32,36249,37430,33083,2278,6606,239,18720,0,9,341,1953,889,921,-67,0,994,1397,549,700,-505
"2025-02-09",33,36971,38289,33774,2364,6606,82,18720,0,10,344,1709,544,1045,-203,0,626,1397,508,700,-505
"2025-02-09",34,37867,39328,34587,2449,6606,13,18720,0,14,603,1693,515,1055,-329,-13,599,1397,501,700,-505
"2025-02-09",35,39201,40857,35818,2538,6606,0,18720,0,9,857,1862,746,1068,-444,-119,821,1397,314,700,-484
"2025-02-09",36,39880,41523,36373,2627,6606,0,18720,0,12,899,1871,762,1069,-451,-70,822,1397,296,698,-510
"2025-02-09",37,39060,40653,35687,2683,6606,0,18720,0,14,1548,1515,452,1070,-406,0,-85,1397,224,696,-488
"2025-02-09",38,38470,40177,35101,2739,6606,0,18720,0,17,1415,1474,419,1069,-425,0,-169,1397,216,696,-496
"2025-02-09",39,37225,38900,34037,2829,6606,0,18720,0,22,1902,831,155,1063,-302,0,-358,1397,130,696,-393
"2025-02-09",40,35962,37748,32845,2919,6606,0,18720,0,23,1627,740,129,1061,-306,0,-372,1397,123,696,-485
"2025-02-09",41,34691,36735,31734,2964,6606,0,18720,0,19,1605,-388,84,1060,-179,0,-400,1397,101,696,-458
"2025-02-09",42,33524,35767,30619,3008,6606,0,18720,0,18,1957,-534,80,1061,-168,0,-402,1397,99,696,-521
"2025-02-09",43,31899,34094,29195,3015,6606,0,18720,0,16,2550,-623,57,1014,-56,0,-401,1397,82,696,-499
"2025-02-09",44,30428,32551,27895,3022,6606,0,18720,0,13,2748,-620,58,1010,-116,0,-402,1397,81,696,-372
"2025-02-09",45,28862,30535,26460,3040,6606,0,18720,0,95,3131,209,248,1014,-26,0,-701,1397,110,696,-251
"2025-02-09",46,26567,28685,24364,3058,6606,0,18720,0,383,3216,307,268,1014,-59,0,-722,1397,115,706,-354
"2025-02-09",47,25313,27173,23196,3117,6606,0,18720,0,334,3213,807,379,1070,-118,0,-335,1397,227,1360,-473
"2025-02-09",48,24354,26537,22358,3176,6606,0,18720,0,620,3361,857,393,1072,-258,0,-307,1398,241,1423,-398
"2025-02-10",1,24657,27160,22618,3110,6606,0,18720,0,857,2987,1199,591,1068,-320,-19,-220,1397,488,1422,-487
"2025-02-10",2,25255,27623,23230,3044,6606,0,18720,0,800,3166,1232,607,1069,-273,0,-214,1397,507,1423,-481
"2025-02-10",3,24960,27757,22994,3118,6606,0,18720,0,1368,3022,1494,430,1068,-274,0,-179,1397,337,1423,-376
"2025-02-10",4,24405,27349,22438,3191,6606,0,18720,0,1377,2816,1515,415,1068,-300,-7,-177,1397,321,1423,-483
"2025-02-10",5,24048,27028,22142,3209,6606,0,18720,0,1367,2745,1291,488,1062,-295,-120,-84,1397,271,1423,-514
"2025-02-10",6,23653,26666,21837,3226,6606,0,18720,0,1376,2735,1267,496,1061,-250,-195,-78,1397,265,1423,-514
"2025-02-10",7,23310,26451,21520,3196,6606,0,18720,0,1365,2930,764,496,1059,-250,-91,-321,1397,184,1423,-514
"2025-02-10",8,23083,26290,21229,3165,6606,0,18720,0,1365,2797,706,491,1058,-250,-140,-338,1397,177,1423,-514
"2025-02-10",9,22531,25818,20761,3110,6606,0,18720,0,1337,3018,-175,224,1011,-300,-72,-304,1397,160,1422,-499
"2025-02-10",10,22521,25770,20716,3055,6606,0,18720,0,1325,2881,-286,187,1022,-229,-137,-302,1397,150,1423,-370
"2025-02-10",11,23102,27160,21232,3073,6606,0,18720,0,464,3445,-1003,-593,592,-78,-32,-726,1397,-343,1423,-219
"2025-02-10",12,24492,28413,22489,3090,6606,0,18720,0,279,3565,-1078,-670,501,-12,-59,-757,1397,-393,1423,-73
"2025-02-10",13,27147,32408,24940,3101,6606,0,18720,0,332,3753,-1792,-911,8,54,-6,-924,1397,-696,1422,37
